db_id,query,query_toks,query_toks_no_value,question,question_toks,sql.except,sql.from.conds,sql.from.table_units,sql.groupBy,sql.having,sql.intersect,sql.limit,sql.orderBy,sql.select,sql.union,sql.where,sql.intersect.except,sql.intersect.from.conds,sql.intersect.from.table_units,sql.intersect.groupBy,sql.intersect.having,sql.intersect.intersect,sql.intersect.limit,sql.intersect.orderBy,sql.intersect.select,sql.intersect.union,sql.intersect.where,sql.union.except,sql.union.from.conds,sql.union.from.table_units,sql.union.groupBy,sql.union.having,sql.union.intersect,sql.union.limit,sql.union.orderBy,sql.union.select,sql.union.union,sql.union.where,sql.except.except,sql.except.from.conds,sql.except.from.table_units,sql.except.groupBy,sql.except.having,sql.except.intersect,sql.except.limit,sql.except.orderBy,sql.except.select,sql.except.union,sql.except.where
farm,"SELECT T2.Year ,  T1.Official_Name FROM city AS T1 JOIN farm_competition AS T2 ON T1.City_ID  =  T2.Host_city_ID","['SELECT', 'T2.Year', ',', 'T1.Official_Name', 'FROM', 'city', 'AS', 'T1', 'JOIN', 'farm_competition', 'AS', 'T2', 'ON', 'T1.City_ID', '=', 'T2.Host_city_ID']","['select', 't2', '.', 'year', ',', 't1', '.', 'official_name', 'from', 'city', 'as', 't1', 'join', 'farm_competition', 'as', 't2', 'on', 't1', '.', 'city_id', '=', 't2', '.', 'host_city_id']",Show the years and the official names of the host cities of competitions.,"['Show', 'the', 'years', 'and', 'the', 'official', 'names', 'of', 'the', 'host', 'cities', 'of', 'competitions', '.']",,"[[False, 2, [0, [0, 1, False], None], [0, 20, False], None]]","[['table_unit', 0], ['table_unit', 2]]",[],[],,,[],"[False, [[0, [0, [0, 18, False], None]], [0, [0, [0, 2, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
farm,"SELECT T2.Year ,  T1.Official_Name FROM city AS T1 JOIN farm_competition AS T2 ON T1.City_ID  =  T2.Host_city_ID","['SELECT', 'T2.Year', ',', 'T1.Official_Name', 'FROM', 'city', 'AS', 'T1', 'JOIN', 'farm_competition', 'AS', 'T2', 'ON', 'T1.City_ID', '=', 'T2.Host_city_ID']","['select', 't2', '.', 'year', ',', 't1', '.', 'official_name', 'from', 'city', 'as', 't1', 'join', 'farm_competition', 'as', 't2', 'on', 't1', '.', 'city_id', '=', 't2', '.', 'host_city_id']",Give the years and official names of the cities of each competition.,"['Give', 'the', 'years', 'and', 'official', 'names', 'of', 'the', 'cities', 'of', 'each', 'competition', '.']",,"[[False, 2, [0, [0, 1, False], None], [0, 20, False], None]]","[['table_unit', 0], ['table_unit', 2]]",[],[],,,[],"[False, [[0, [0, [0, 18, False], None]], [0, [0, [0, 2, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
farm,SELECT T1.Official_Name FROM city AS T1 JOIN farm_competition AS T2 ON T1.City_ID  =  T2.Host_city_ID GROUP BY T2.Host_city_ID HAVING COUNT(*)  >  1,"['SELECT', 'T1.Official_Name', 'FROM', 'city', 'AS', 'T1', 'JOIN', 'farm_competition', 'AS', 'T2', 'ON', 'T1.City_ID', '=', 'T2.Host_city_ID', 'GROUP', 'BY', 'T2.Host_city_ID', 'HAVING', 'COUNT', '(', '*', ')', '>', '1']","['select', 't1', '.', 'official_name', 'from', 'city', 'as', 't1', 'join', 'farm_competition', 'as', 't2', 'on', 't1', '.', 'city_id', '=', 't2', '.', 'host_city_id', 'group', 'by', 't2', '.', 'host_city_id', 'having', 'count', '(', '*', ')', '>', 'value']",Show the official names of the cities that have hosted more than one competition.,"['Show', 'the', 'official', 'names', 'of', 'the', 'cities', 'that', 'have', 'hosted', 'more', 'than', 'one', 'competition', '.']",,"[[False, 2, [0, [0, 1, False], None], [0, 20, False], None]]","[['table_unit', 0], ['table_unit', 2]]","[[0, 20, False]]","[[False, 3, [0, [3, 0, False], None], 1.0, None]]",,,[],"[False, [[0, [0, [0, 2, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
farm,SELECT T1.Official_Name FROM city AS T1 JOIN farm_competition AS T2 ON T1.City_ID  =  T2.Host_city_ID GROUP BY T2.Host_city_ID HAVING COUNT(*)  >  1,"['SELECT', 'T1.Official_Name', 'FROM', 'city', 'AS', 'T1', 'JOIN', 'farm_competition', 'AS', 'T2', 'ON', 'T1.City_ID', '=', 'T2.Host_city_ID', 'GROUP', 'BY', 'T2.Host_city_ID', 'HAVING', 'COUNT', '(', '*', ')', '>', '1']","['select', 't1', '.', 'official_name', 'from', 'city', 'as', 't1', 'join', 'farm_competition', 'as', 't2', 'on', 't1', '.', 'city_id', '=', 't2', '.', 'host_city_id', 'group', 'by', 't2', '.', 'host_city_id', 'having', 'count', '(', '*', ')', '>', 'value']",What are the official names of cities that have hosted more than one competition?,"['What', 'are', 'the', 'official', 'names', 'of', 'cities', 'that', 'have', 'hosted', 'more', 'than', 'one', 'competition', '?']",,"[[False, 2, [0, [0, 1, False], None], [0, 20, False], None]]","[['table_unit', 0], ['table_unit', 2]]","[[0, 20, False]]","[[False, 3, [0, [3, 0, False], None], 1.0, None]]",,,[],"[False, [[0, [0, [0, 2, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
farm,SELECT T1.Status FROM city AS T1 JOIN farm_competition AS T2 ON T1.City_ID  =  T2.Host_city_ID GROUP BY T2.Host_city_ID ORDER BY COUNT(*) DESC LIMIT 1,"['SELECT', 'T1.Status', 'FROM', 'city', 'AS', 'T1', 'JOIN', 'farm_competition', 'AS', 'T2', 'ON', 'T1.City_ID', '=', 'T2.Host_city_ID', 'GROUP', 'BY', 'T2.Host_city_ID', 'ORDER', 'BY', 'COUNT', '(', '*', ')', 'DESC', 'LIMIT', '1']","['select', 't1', '.', 'status', 'from', 'city', 'as', 't1', 'join', 'farm_competition', 'as', 't2', 'on', 't1', '.', 'city_id', '=', 't2', '.', 'host_city_id', 'group', 'by', 't2', '.', 'host_city_id', 'order', 'by', 'count', '(', '*', ')', 'desc', 'limit', 'value']",Show the status of the city that has hosted the greatest number of competitions.,"['Show', 'the', 'status', 'of', 'the', 'city', 'that', 'has', 'hosted', 'the', 'greatest', 'number', 'of', 'competitions', '.']",,"[[False, 2, [0, [0, 1, False], None], [0, 20, False], None]]","[['table_unit', 0], ['table_unit', 2]]","[[0, 20, False]]",[],,1.0,"['desc', [[0, [3, 0, False], None]]]","[False, [[0, [0, [0, 3, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
farm,SELECT T1.Status FROM city AS T1 JOIN farm_competition AS T2 ON T1.City_ID  =  T2.Host_city_ID GROUP BY T2.Host_city_ID ORDER BY COUNT(*) DESC LIMIT 1,"['SELECT', 'T1.Status', 'FROM', 'city', 'AS', 'T1', 'JOIN', 'farm_competition', 'AS', 'T2', 'ON', 'T1.City_ID', '=', 'T2.Host_city_ID', 'GROUP', 'BY', 'T2.Host_city_ID', 'ORDER', 'BY', 'COUNT', '(', '*', ')', 'DESC', 'LIMIT', '1']","['select', 't1', '.', 'status', 'from', 'city', 'as', 't1', 'join', 'farm_competition', 'as', 't2', 'on', 't1', '.', 'city_id', '=', 't2', '.', 'host_city_id', 'group', 'by', 't2', '.', 'host_city_id', 'order', 'by', 'count', '(', '*', ')', 'desc', 'limit', 'value']",What is the status of the city that has hosted the most competitions?,"['What', 'is', 'the', 'status', 'of', 'the', 'city', 'that', 'has', 'hosted', 'the', 'most', 'competitions', '?']",,"[[False, 2, [0, [0, 1, False], None], [0, 20, False], None]]","[['table_unit', 0], ['table_unit', 2]]","[[0, 20, False]]",[],,1.0,"['desc', [[0, [3, 0, False], None]]]","[False, [[0, [0, [0, 3, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
farm,SELECT T2.Theme FROM city AS T1 JOIN farm_competition AS T2 ON T1.City_ID  =  T2.Host_city_ID WHERE T1.Population  >  1000,"['SELECT', 'T2.Theme', 'FROM', 'city', 'AS', 'T1', 'JOIN', 'farm_competition', 'AS', 'T2', 'ON', 'T1.City_ID', '=', 'T2.Host_city_ID', 'WHERE', 'T1.Population', '>', '1000']","['select', 't2', '.', 'theme', 'from', 'city', 'as', 't1', 'join', 'farm_competition', 'as', 't2', 'on', 't1', '.', 'city_id', '=', 't2', '.', 'host_city_id', 'where', 't1', '.', 'population', '>', 'value']",Please show the themes of competitions with host cities having populations larger than 1000.,"['Please', 'show', 'the', 'themes', 'of', 'competitions', 'with', 'host', 'cities', 'having', 'populations', 'larger', 'than', '1000', '.']",,"[[False, 2, [0, [0, 1, False], None], [0, 20, False], None]]","[['table_unit', 0], ['table_unit', 2]]",[],[],,,[],"[False, [[0, [0, [0, 19, False], None]]]]",,"[[False, 3, [0, [0, 5, False], None], 1000.0, None]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
farm,SELECT T2.Theme FROM city AS T1 JOIN farm_competition AS T2 ON T1.City_ID  =  T2.Host_city_ID WHERE T1.Population  >  1000,"['SELECT', 'T2.Theme', 'FROM', 'city', 'AS', 'T1', 'JOIN', 'farm_competition', 'AS', 'T2', 'ON', 'T1.City_ID', '=', 'T2.Host_city_ID', 'WHERE', 'T1.Population', '>', '1000']","['select', 't2', '.', 'theme', 'from', 'city', 'as', 't1', 'join', 'farm_competition', 'as', 't2', 'on', 't1', '.', 'city_id', '=', 't2', '.', 'host_city_id', 'where', 't1', '.', 'population', '>', 'value']",What are the themes of competitions that have corresponding host cities with more than 1000 residents?,"['What', 'are', 'the', 'themes', 'of', 'competitions', 'that', 'have', 'corresponding', 'host', 'cities', 'with', 'more', 'than', '1000', 'residents', '?']",,"[[False, 2, [0, [0, 1, False], None], [0, 20, False], None]]","[['table_unit', 0], ['table_unit', 2]]",[],[],,,[],"[False, [[0, [0, [0, 19, False], None]]]]",,"[[False, 3, [0, [0, 5, False], None], 1000.0, None]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
farm,"SELECT Status ,  avg(Population) FROM city GROUP BY Status","['SELECT', 'Status', ',', 'avg', '(', 'Population', ')', 'FROM', 'city', 'GROUP', 'BY', 'Status']","['select', 'status', ',', 'avg', '(', 'population', ')', 'from', 'city', 'group', 'by', 'status']",Please show the different statuses of cities and the average population of cities with each status.,"['Please', 'show', 'the', 'different', 'statuses', 'of', 'cities', 'and', 'the', 'average', 'population', 'of', 'cities', 'with', 'each', 'status', '.']",,[],"[['table_unit', 0]]","[[0, 3, False]]",[],,,[],"[False, [[0, [0, [0, 3, False], None]], [5, [0, [0, 5, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
farm,"SELECT Status ,  avg(Population) FROM city GROUP BY Status","['SELECT', 'Status', ',', 'avg', '(', 'Population', ')', 'FROM', 'city', 'GROUP', 'BY', 'Status']","['select', 'status', ',', 'avg', '(', 'population', ')', 'from', 'city', 'group', 'by', 'status']",What are the statuses and average populations of each city?,"['What', 'are', 'the', 'statuses', 'and', 'average', 'populations', 'of', 'each', 'city', '?']",,[],"[['table_unit', 0]]","[[0, 3, False]]",[],,,[],"[False, [[0, [0, [0, 3, False], None]], [5, [0, [0, 5, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
farm,SELECT Status FROM city GROUP BY Status ORDER BY COUNT(*) ASC,"['SELECT', 'Status', 'FROM', 'city', 'GROUP', 'BY', 'Status', 'ORDER', 'BY', 'COUNT', '(', '*', ')', 'ASC']","['select', 'status', 'from', 'city', 'group', 'by', 'status', 'order', 'by', 'count', '(', '*', ')', 'asc']","Please show the different statuses, ordered by the number of cities that have each.","['Please', 'show', 'the', 'different', 'statuses', ',', 'ordered', 'by', 'the', 'number', 'of', 'cities', 'that', 'have', 'each', '.']",,[],"[['table_unit', 0]]","[[0, 3, False]]",[],,,"['asc', [[0, [3, 0, False], None]]]","[False, [[0, [0, [0, 3, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
farm,SELECT Status FROM city GROUP BY Status ORDER BY COUNT(*) ASC,"['SELECT', 'Status', 'FROM', 'city', 'GROUP', 'BY', 'Status', 'ORDER', 'BY', 'COUNT', '(', '*', ')', 'ASC']","['select', 'status', 'from', 'city', 'group', 'by', 'status', 'order', 'by', 'count', '(', '*', ')', 'asc']","Return the different statuses of cities, ascending by frequency.","['Return', 'the', 'different', 'statuses', 'of', 'cities', ',', 'ascending', 'by', 'frequency', '.']",,[],"[['table_unit', 0]]","[[0, 3, False]]",[],,,"['asc', [[0, [3, 0, False], None]]]","[False, [[0, [0, [0, 3, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
farm,SELECT Status FROM city GROUP BY Status ORDER BY COUNT(*) DESC LIMIT 1,"['SELECT', 'Status', 'FROM', 'city', 'GROUP', 'BY', 'Status', 'ORDER', 'BY', 'COUNT', '(', '*', ')', 'DESC', 'LIMIT', '1']","['select', 'status', 'from', 'city', 'group', 'by', 'status', 'order', 'by', 'count', '(', '*', ')', 'desc', 'limit', 'value']",List the most common type of Status across cities.,"['List', 'the', 'most', 'common', 'type', 'of', 'Status', 'across', 'cities', '.']",,[],"[['table_unit', 0]]","[[0, 3, False]]",[],,1.0,"['desc', [[0, [3, 0, False], None]]]","[False, [[0, [0, [0, 3, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
farm,SELECT Status FROM city GROUP BY Status ORDER BY COUNT(*) DESC LIMIT 1,"['SELECT', 'Status', 'FROM', 'city', 'GROUP', 'BY', 'Status', 'ORDER', 'BY', 'COUNT', '(', '*', ')', 'DESC', 'LIMIT', '1']","['select', 'status', 'from', 'city', 'group', 'by', 'status', 'order', 'by', 'count', '(', '*', ')', 'desc', 'limit', 'value']",What is the most common status across all cities?,"['What', 'is', 'the', 'most', 'common', 'status', 'across', 'all', 'cities', '?']",,[],"[['table_unit', 0]]","[[0, 3, False]]",[],,1.0,"['desc', [[0, [3, 0, False], None]]]","[False, [[0, [0, [0, 3, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
farm,SELECT Official_Name FROM city WHERE City_ID NOT IN (SELECT Host_city_ID FROM farm_competition),"['SELECT', 'Official_Name', 'FROM', 'city', 'WHERE', 'City_ID', 'NOT', 'IN', '(', 'SELECT', 'Host_city_ID', 'FROM', 'farm_competition', ')']","['select', 'official_name', 'from', 'city', 'where', 'city_id', 'not', 'in', '(', 'select', 'host_city_id', 'from', 'farm_competition', ')']",List the official names of cities that have not held any competition.,"['List', 'the', 'official', 'names', 'of', 'cities', 'that', 'have', 'not', 'held', 'any', 'competition', '.']",,[],"[['table_unit', 0]]",[],[],,,[],"[False, [[0, [0, [0, 2, False], None]]]]",,"[[True, 8, [0, [0, 1, False], None], {'except': None, 'from': {'conds': [], 'table_units': [['table_unit', 2]]}, 'groupBy': [], 'having': [], 'intersect': None, 'limit': None, 'orderBy': [], 'select': [False, [[0, [0, [0, 20, False], None]]]], 'union': None, 'where': []}, None]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
farm,SELECT Official_Name FROM city WHERE City_ID NOT IN (SELECT Host_city_ID FROM farm_competition),"['SELECT', 'Official_Name', 'FROM', 'city', 'WHERE', 'City_ID', 'NOT', 'IN', '(', 'SELECT', 'Host_city_ID', 'FROM', 'farm_competition', ')']","['select', 'official_name', 'from', 'city', 'where', 'city_id', 'not', 'in', '(', 'select', 'host_city_id', 'from', 'farm_competition', ')']",What are the official names of cities that have not hosted a farm competition?,"['What', 'are', 'the', 'official', 'names', 'of', 'cities', 'that', 'have', 'not', 'hosted', 'a', 'farm', 'competition', '?']",,[],"[['table_unit', 0]]",[],[],,,[],"[False, [[0, [0, [0, 2, False], None]]]]",,"[[True, 8, [0, [0, 1, False], None], {'except': None, 'from': {'conds': [], 'table_units': [['table_unit', 2]]}, 'groupBy': [], 'having': [], 'intersect': None, 'limit': None, 'orderBy': [], 'select': [False, [[0, [0, [0, 20, False], None]]]], 'union': None, 'where': []}, None]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
farm,SELECT Status FROM city WHERE Population  >  1500 INTERSECT SELECT Status FROM city WHERE Population  <  500,"['SELECT', 'Status', 'FROM', 'city', 'WHERE', 'Population', '>', '1500', 'INTERSECT', 'SELECT', 'Status', 'FROM', 'city', 'WHERE', 'Population', '<', '500']","['select', 'status', 'from', 'city', 'where', 'population', '>', 'value', 'intersect', 'select', 'status', 'from', 'city', 'where', 'population', '<', 'value']",Show the status shared by cities with population bigger than 1500 and smaller than 500.,"['Show', 'the', 'status', 'shared', 'by', 'cities', 'with', 'population', 'bigger', 'than', '1500', 'and', 'smaller', 'than', '500', '.']",,[],"[['table_unit', 0]]",[],[],,,[],"[False, [[0, [0, [0, 3, False], None]]]]",,"[[False, 3, [0, [0, 5, False], None], 1500.0, None]]",,[],"[['table_unit', 0]]",[],[],,,[],"[False, [[0, [0, [0, 3, False], None]]]]",,"[[False, 4, [0, [0, 5, False], None], 500.0, None]]",,,,,,,,,,,,,,,,,,,,,,
farm,SELECT Status FROM city WHERE Population  >  1500 INTERSECT SELECT Status FROM city WHERE Population  <  500,"['SELECT', 'Status', 'FROM', 'city', 'WHERE', 'Population', '>', '1500', 'INTERSECT', 'SELECT', 'Status', 'FROM', 'city', 'WHERE', 'Population', '<', '500']","['select', 'status', 'from', 'city', 'where', 'population', '>', 'value', 'intersect', 'select', 'status', 'from', 'city', 'where', 'population', '<', 'value']",Which statuses correspond to both cities that have a population over 1500 and cities that have a population lower than 500?,"['Which', 'statuses', 'correspond', 'to', 'both', 'cities', 'that', 'have', 'a', 'population', 'over', '1500', 'and', 'cities', 'that', 'have', 'a', 'population', 'lower', 'than', '500', '?']",,[],"[['table_unit', 0]]",[],[],,,[],"[False, [[0, [0, [0, 3, False], None]]]]",,"[[False, 3, [0, [0, 5, False], None], 1500.0, None]]",,[],"[['table_unit', 0]]",[],[],,,[],"[False, [[0, [0, [0, 3, False], None]]]]",,"[[False, 4, [0, [0, 5, False], None], 500.0, None]]",,,,,,,,,,,,,,,,,,,,,,
farm,SELECT Official_Name FROM city WHERE Population  >  1500 OR Population  <  500,"['SELECT', 'Official_Name', 'FROM', 'city', 'WHERE', 'Population', '>', '1500', 'OR', 'Population', '<', '500']","['select', 'official_name', 'from', 'city', 'where', 'population', '>', 'value', 'or', 'population', '<', 'value']",Find the official names of cities with population bigger than 1500 or smaller than 500.,"['Find', 'the', 'official', 'names', 'of', 'cities', 'with', 'population', 'bigger', 'than', '1500', 'or', 'smaller', 'than', '500', '.']",,[],"[['table_unit', 0]]",[],[],,,[],"[False, [[0, [0, [0, 2, False], None]]]]",,"[[False, 3, [0, [0, 5, False], None], 1500.0, None], 'or', [False, 4, [0, [0, 5, False], None], 500.0, None]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
farm,SELECT Official_Name FROM city WHERE Population  >  1500 OR Population  <  500,"['SELECT', 'Official_Name', 'FROM', 'city', 'WHERE', 'Population', '>', '1500', 'OR', 'Population', '<', '500']","['select', 'official_name', 'from', 'city', 'where', 'population', '>', 'value', 'or', 'population', '<', 'value']",What are the official names of cities that have population over 1500 or less than 500?,"['What', 'are', 'the', 'official', 'names', 'of', 'cities', 'that', 'have', 'population', 'over', '1500', 'or', 'less', 'than', '500', '?']",,[],"[['table_unit', 0]]",[],[],,,[],"[False, [[0, [0, [0, 2, False], None]]]]",,"[[False, 3, [0, [0, 5, False], None], 1500.0, None], 'or', [False, 4, [0, [0, 5, False], None], 500.0, None]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
farm,"SELECT Census_Ranking FROM city WHERE Status !=  ""Village""","['SELECT', 'Census_Ranking', 'FROM', 'city', 'WHERE', 'Status', '!', '=', '``', 'Village', ""''""]","['select', 'census_ranking', 'from', 'city', 'where', 'status', '!', '=', 'value']","Show the census ranking of cities whose status are not ""Village"".","['Show', 'the', 'census', 'ranking', 'of', 'cities', 'whose', 'status', 'are', 'not', '``', 'Village', ""''"", '.']",,[],"[['table_unit', 0]]",[],[],,,[],"[False, [[0, [0, [0, 6, False], None]]]]",,"[[False, 7, [0, [0, 3, False], None], '""Village""', None]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
farm,"SELECT Census_Ranking FROM city WHERE Status !=  ""Village""","['SELECT', 'Census_Ranking', 'FROM', 'city', 'WHERE', 'Status', '!', '=', '``', 'Village', ""''""]","['select', 'census_ranking', 'from', 'city', 'where', 'status', '!', '=', 'value']","What are the census rankings of cities that do not have the status ""Village""?","['What', 'are', 'the', 'census', 'rankings', 'of', 'cities', 'that', 'do', 'not', 'have', 'the', 'status', '``', 'Village', ""''"", '?']",,[],"[['table_unit', 0]]",[],[],,,[],"[False, [[0, [0, [0, 6, False], None]]]]",,"[[False, 7, [0, [0, 3, False], None], '""Village""', None]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
student_assessment,SELECT T1.course_name FROM courses AS T1 JOIN student_course_registrations AS T2 ON T1.course_id = T2.course_Id GROUP BY T1.course_id ORDER BY count(*) DESC LIMIT 1,"['SELECT', 'T1.course_name', 'FROM', 'courses', 'AS', 'T1', 'JOIN', 'student_course_registrations', 'AS', 'T2', 'ON', 'T1.course_id', '=', 'T2.course_Id', 'GROUP', 'BY', 'T1.course_id', 'ORDER', 'BY', 'count', '(', '*', ')', 'DESC', 'LIMIT', '1']","['select', 't1', '.', 'course_name', 'from', 'courses', 'as', 't1', 'join', 'student_course_registrations', 'as', 't2', 'on', 't1', '.', 'course_id', '=', 't2', '.', 'course_id', 'group', 'by', 't1', '.', 'course_id', 'order', 'by', 'count', '(', '*', ')', 'desc', 'limit', 'value']",which course has most number of registered students?,"['which', 'course', 'has', 'most', 'number', 'of', 'registered', 'students', '?']",,"[[False, 2, [0, [0, 18, False], None], [0, 28, False], None]]","[['table_unit', 3], ['table_unit', 5]]","[[0, 18, False]]",[],,1.0,"['desc', [[0, [3, 0, False], None]]]","[False, [[0, [0, [0, 19, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
